no_of_face,face_x,face_y,face_w,face_h,face_con,no_of_hand,pose,pose_x,pose_y,phone,phone_x,phone_y,phone_w,phone_h,phone_con,label
1,267.1283531,181.2883186,145.9568977,145.9567738,94.27694678,2,forward,13.00309792,1.26853922,0,0,0,0,0,0,0
1,269.0390396,184.5050526,141.0474014,141.0471725,95.05874515,1,forward,14.32916506,1.866598927,0,0,0,0,0,0,0
1,266.0406113,182.1171856,139.0153503,139.0152168,94.21877861,2,forward,14.13865749,2.134157882,0,0,0,0,0,0,0
1,262.8508568,184.7971058,140.2636528,140.26371,93.48576665,1,forward,15.11190803,3.804986644,0,0,0,0,0,0,0
1,269.1520119,179.8684788,137.394352,137.3942184,91.92478061,1,forward,15.60991991,-0.542624806,0,0,0,0,0,0,0
0,0,0,0,0,0,1,down,-15,10,1,240,334,365,468,0.666244626,1
1,287.1966553,181.6831112,136.8348694,136.8348026,92.99403429,2,forward,18.02145144,-3.038539124,0,0,0,0,0,0,0
1,277.4251938,176.2316322,148.919487,148.9191914,78.13072205,0,forward,14.77897681,-0.465588396,1,352,220,451,325,0.707001746,1
1,267.4654388,179.6101856,142.8384018,142.8382015,92.14352965,1,forward,13.75555638,1.553296205,0,0,0,0,0,0,0
1,268.471241,180.8905506,140.4323006,140.4321957,93.83791089,1,forward,14.80628029,2.39513834,0,0,0,0,0,0,0
1,270.0428391,181.1918736,141.8768692,141.8767834,94.25218105,1,forward,14.97279859,1.645956377,0,0,0,0,0,0,0
1,284.6060562,181.9244385,142.1473312,142.1471786,93.87649298,0,forward,16.65952185,0.89634991,0,0,0,0,0,0,0
1,287.7881241,180.84692,142.5564575,142.5563335,90.09729028,1,forward,17.1300923,-1.986293135,0,0,0,0,0,0,0
1,284.9601746,181.9470692,139.6790314,139.6789169,92.40939617,0,forward,16.60408546,-0.848755604,1,208,292,361,477,0.775905609,1
1,270.0068092,181.8130302,144.3713188,144.3711948,93.52755547,0,forward,13.78899484,1.560525761,0,0,0,0,0,0,0
1,265.0473404,182.9182148,145.2515411,145.2513313,94.03527975,0,forward,12.20649006,0.140804085,0,0,0,0,0,0,0
1,264.8357582,180.9797859,143.3024406,143.3022022,94.71997023,0,forward,13.30020234,2.150698252,0,0,0,0,0,0,0
1,266.1460686,181.4685631,136.4747047,136.474514,94.19202805,1,forward,14.15098409,2.626894549,0,0,0,0,0,0,0
1,259.8371696,182.0144463,135.3338432,135.3338814,92.92262793,3,forward,14.59320197,1.616194523,0,0,0,0,0,0,0
1,259.0943527,182.7507305,136.5179062,136.5180016,94.60942149,2,forward,15.13275193,0.731780342,0,0,0,0,0,0,0
1,260.2181625,186.1066818,140.1374435,140.1375103,92.23287106,2,forward,15.92407283,1.158787818,0,0,0,0,0,0,0
1,266.8331528,181.1427212,136.8078995,136.807909,91.91862941,1,forward,14.81656738,0.902021099,0,0,0,0,0,0,0
1,273.1046677,186.3335323,134.0450287,134.0449333,91.30271077,2,forward,13.9878993,4.457247054,0,0,0,0,0,0,0
1,277.9385948,192.548418,128.6449623,128.6449242,93.42225194,1,forward,16.11606334,1.511428884,0,0,0,0,0,0,0
1,270.4937935,185.8630657,138.1775093,138.177309,94.57165599,2,forward,14.31863633,-0.261426619,0,0,0,0,0,0,0
1,270.9196663,184.8126125,129.1765785,129.1766453,93.30893755,2,forward,13.7406521,0.834886432,0,0,0,0,0,0,0
1,266.6012764,181.4602375,140.9840965,140.9840012,93.6344564,2,forward,14.62843452,0.125390596,0,0,0,0,0,0,0
1,265.0732613,183.8772583,138.0516243,138.0518246,94.81086135,2,forward,15.3083332,0.933591199,0,0,0,0,0,0,0
1,266.2966919,182.8561592,137.5336838,137.5336361,94.54580545,2,forward,12.84068047,1.171298732,0,0,0,0,0,0,0
1,267.0988464,182.848978,138.3353424,138.3353233,94.91150379,2,forward,13.44215399,1.690835135,0,0,0,0,0,0,0
1,262.5776672,186.5980911,137.577858,137.5779247,94.49427128,2,forward,13.39692781,1.890327069,0,0,0,0,0,0,0
1,266.8506813,188.0503178,133.7804604,133.7805748,95.1731801,2,forward,14.11728986,3.113410097,0,0,0,0,0,0,0
1,277.2307968,184.5009899,137.6685333,137.6684761,94.55813766,2,forward,13.74329161,2.210322645,0,0,0,0,0,0,0
1,283.0649185,189.1867733,134.4078064,134.4078541,94.04019117,2,forward,14.41635601,1.903251024,0,0,0,0,0,0,0
1,279.315033,184.0901756,134.5746613,134.5746517,93.79397631,2,forward,15.31375938,1.347491198,0,0,0,0,0,0,0
1,266.7232132,186.4235687,134.6885681,134.6887493,95.46207786,2,forward,14.99110649,2.145586828,0,0,0,0,0,0,0
1,263.8283348,186.8286896,136.9037437,136.9038677,94.10399795,2,forward,14.21103061,2.496494144,0,0,0,0,0,0,0
1,267.5711632,182.2047901,134.3129539,134.3130684,92.37171412,0,forward,13.78685523,7.413141725,0,0,0,0,0,0,0
1,230.9492874,194.2937279,127.0886612,127.0887852,90.9512639,0,forward,10.63188085,12.42791877,0,0,0,0,0,0,0
1,205.256958,188.5091686,137.1030426,137.1030235,89.53178525,0,forward,3.282422572,7.098680207,0,0,0,0,0,0,0
1,204.5796776,195.5678844,125.9281731,125.9282112,88.75055313,0,forward,15.3274158,13.39359912,0,0,0,0,0,0,0
1,202.6622391,190.9379768,129.185257,129.1854,91.92318916,0,forward,16.63894882,14.13929511,0,0,0,0,0,0,0
1,207.028656,193.4660625,131.5600204,131.5601063,90.48307538,0,left,13.60159146,18.22304315,0,0,0,0,0,0,1
1,226.7446709,184.8865414,140.3993797,140.3993225,96.00986838,0,forward,12.37480598,7.796595161,0,0,0,0,0,0,0
1,234.4740295,185.6034565,147.3626709,147.3625946,91.99681282,0,forward,12.94705267,-2.520820007,0,0,0,0,0,0,0
1,252.3182106,194.1555119,129.495182,129.4949913,82.09457994,0,right,14.36970334,-16.25426213,0,0,0,0,0,0,1
1,268.2650566,195.5363846,119.7242928,119.7242832,90.79645276,0,right,16.78289331,-17.21783399,0,0,0,0,0,0,1
1,266.0760498,191.9007397,126.2160873,126.2160301,86.08293533,0,right,18.26938538,-18.92707864,0,0,0,0,0,0,1
1,276.7190742,188.8211346,126.977253,126.9771767,75.81211329,0,right,21.07760119,-20.06717736,0,0,0,0,0,0,1
1,284.1732407,162.9711914,117.7150345,117.7146435,76.46088004,0,forward,20.132111,-5.337115878,0,0,0,0,0,0,0
0,0,0,0,0,0,0,down,-15,10,0,0,0,0,0,0,1
1,248.6141777,236.4406872,139.9714851,139.9708557,55.2519083,0,down,-15,10,0,0,0,0,0,0,1
1,282.3897934,172.7106571,119.5568085,119.5568848,78.64842415,0,down,-15,10,0,0,0,0,0,0,1
1,264.5696449,178.5442829,137.0139122,137.0138741,92.13079214,0,forward,16.8951511,-0.355846965,0,0,0,0,0,0,0
1,264.7783661,198.6472893,138.5508728,138.5510159,95.54092884,0,forward,7.594781008,1.338485203,0,0,0,0,0,0,0
1,261.897049,203.5003281,143.183403,143.1834126,92.42827296,0,forward,6.096862623,2.771270296,0,0,0,0,0,0,0
1,262.2236443,205.7385635,140.6049538,140.6049728,93.49197745,0,forward,4.585086829,2.393457951,0,0,0,0,0,0,0
1,259.1388893,197.8820515,141.2186623,141.2188625,95.74780464,0,forward,8.604351127,1.836828707,0,0,0,0,0,0,0
1,275.3827477,200.533762,138.0920219,138.0919647,86.04066968,0,right,14.99203708,-14.1552002,0,0,0,0,0,0,1
1,280.27668,203.9018154,129.2455292,129.2456245,90.42121768,0,right,16.58287167,-17.68763205,0,0,0,0,0,0,1
1,270.8572769,190.4288578,135.5693054,135.5689144,92.52243638,0,right,14.32350101,-13.42314548,0,0,0,0,0,0,1
1,271.2264824,177.299366,133.2305717,133.2305717,91.02900624,0,forward,20.70217416,-4.962260783,0,0,0,0,0,0,0
1,270.8911324,176.1159325,134.3010902,134.3011665,90.91445804,0,forward,21.20689672,-0.545572442,0,0,0,0,0,0,0
1,269.5871162,183.6207676,133.8540459,133.8541031,94.59478855,0,forward,14.76786286,4.473907563,0,0,0,0,0,0,0
1,257.3791695,184.0674591,134.0780449,134.078207,93.65628362,0,forward,14.76620258,13.84745388,0,0,0,0,0,0,0
1,246.8574524,187.8512764,128.6126709,128.6127377,90.30448794,0,left,15.2278506,15.85515248,0,0,0,0,0,0,1
1,253.5198975,172.9620266,129.0309525,129.0312767,85.7298553,0,left,18.23871562,16.91693316,0,0,0,0,0,0,1
1,259.0220833,184.8345852,127.7384377,127.7386665,94.65581179,0,forward,17.20509388,11.44169818,0,0,0,0,0,0,0
1,254.008255,192.9733944,136.033287,136.033287,95.07330656,0,forward,12.90236633,8.145123528,0,0,0,0,0,0,0
1,258.1610489,208.8321877,139.0804291,139.0804482,89.88105655,0,forward,1.931779111,5.551983372,0,0,0,0,0,0,0
1,253.6863899,206.5081501,143.5315895,143.5319138,90.93056321,0,forward,1.269512888,6.307288201,0,0,0,0,0,0,0
1,250.8024025,193.0146503,145.7296944,145.7297802,94.43919659,0,forward,8.73201214,5.183419481,0,0,0,0,0,0,0
1,257.3744202,183.8778591,136.8160248,136.8162346,94.44806576,0,forward,14.8459554,5.427995538,0,0,0,0,0,0,0
1,258.6791992,182.7664661,134.758606,134.7587585,94.30331588,0,forward,15.66385308,2.169039042,0,0,0,0,0,0,0
1,269.2252731,186.4346981,127.408371,127.4085045,90.76122642,0,right,19.74896759,-10.55644268,0,0,0,0,0,0,1
1,286.9446564,184.3417168,125.3749466,125.3748035,87.30434179,0,right,21.36072454,-17.46417228,0,0,0,0,0,0,1
1,285.626812,185.4179478,123.3761787,123.3761501,91.41265154,0,right,21.73021784,-14.73298507,0,0,0,0,0,0,1
1,269.4818497,180.9792995,127.5854111,127.5854301,91.72766805,0,forward,20.23151528,-4.058179714,0,0,0,0,0,0,0
1,263.5913849,177.6658344,137.5436783,137.5435638,91.89959764,0,forward,19.36576992,-1.18131628,0,0,0,0,0,0,0
1,263.2885361,180.7410049,136.3433838,136.3436222,93.28880906,0,forward,15.63410821,0.524897614,0,0,0,0,0,0,0
1,262.2914886,181.3308334,138.842392,138.842783,92.17440486,0,forward,15.3730016,8.333173619,0,0,0,0,0,0,0
1,259.072094,184.8307228,131.3928795,131.3931084,93.7482655,0,forward,14.15031572,12.31204744,0,0,0,0,0,0,0
1,255.1833725,185.9731579,129.9885559,129.9886894,92.99947023,0,forward,14.88673674,13.42072413,0,0,0,0,0,0,0
1,260.0349426,185.5264378,137.780304,137.7804565,95.33472061,0,forward,14.4348807,4.053110527,0,0,0,0,0,0,0
1,263.2080269,182.6361179,135.852375,135.8526421,93.09598207,0,forward,15.79139359,2.474599582,0,0,0,0,0,0,0
1,269.7798538,178.6866474,134.0245438,134.0246487,92.81827211,0,forward,21.40289531,3.86725304,0,0,0,0,0,0,0
1,263.9508438,173.0360985,136.5748596,136.5748501,84.17720795,0,forward,22.55785516,4.030172926,0,0,0,0,0,0,0
1,269.6024704,184.8809338,143.3930588,143.3928108,94.66796517,0,forward,16.0244827,2.253477787,0,0,0,0,0,0,0
1,277.8282928,184.5122051,139.9557495,139.9556351,95.39664984,0,forward,15.11025284,1.040766075,0,0,0,0,0,0,0
1,279.1108894,183.010025,138.1155205,138.1155109,94.70667839,0,forward,15.83995577,0.673910507,0,0,0,0,0,0,0
1,286.5768623,181.9648933,134.8654366,134.8654461,91.69713259,0,forward,17.76104609,-2.64762514,0,0,0,0,0,0,0
1,291.5261841,184.6950817,141.9504929,141.9505405,91.69706702,1,forward,17.22755471,-4.808598844,0,0,0,0,0,0,0
1,288.8739967,188.8599873,139.0744591,139.07444,91.02715254,1,forward,15.44291015,-1.099351196,1,118,307,221,472,0.780882776,1
1,283.9464569,188.3147907,144.5756912,144.5757294,91.74868464,1,forward,14.22872427,-0.112032916,0,0,0,0,0,0,0
1,283.3193016,188.4961224,144.2877769,144.2877674,92.18443036,1,forward,14.36876933,-1.115197876,1,124,326,212,476,0.706218839,1
1,278.9308167,186.8741512,149.6991348,149.6990776,91.43374562,1,forward,13.19191046,0.079774782,0,0,0,0,0,0,0
1,279.1492462,186.7805099,143.7113953,143.7113571,93.93387437,1,forward,15.26026965,-0.555714051,0,0,0,0,0,0,0
1,283.9856339,192.1584892,127.5971603,127.5971889,92.65585542,1,forward,10.13004495,2.099201377,0,0,0,0,0,0,0
1,263.2242012,182.2519112,139.4662666,139.4660854,77.27571726,1,forward,12.9399447,1.182497518,1,288,313,462,480,0.623666883,1
1,256.7862701,189.7432423,133.7799072,133.7800598,93.04913878,2,forward,12.37065484,5.387356475,0,0,0,0,0,0,0
1,256.8319702,187.8057575,140.4178619,140.4179192,93.9434588,1,forward,12.33139171,4.29956133,0,0,0,0,0,0,0
1,248.1395721,185.9608555,139.6422195,139.64221,92.99476147,1,forward,11.83287597,3.269112262,0,0,0,0,0,0,0
1,237.3779488,184.0114403,142.4777412,142.4776554,93.55285764,1,forward,9.839583716,3.78463164,0,0,0,0,0,0,0
1,242.4854851,188.6949348,141.6624641,141.6624355,95.03486753,1,forward,12.47562546,3.201815251,0,0,0,0,0,0,0
1,244.769268,188.3987045,140.1495552,140.1495838,93.53074431,1,forward,11.34398754,3.309703887,0,0,0,0,0,0,0
1,236.6592026,187.5033188,139.9967957,139.9966908,95.09034753,1,forward,11.20104981,5.559892183,0,0,0,0,0,0,0
1,230.6339645,189.3025875,137.0814133,137.0811081,95.70057392,1,forward,10.89883386,5.838861298,0,0,0,0,0,0,0
1,226.9095421,189.2346954,137.0378685,137.0376492,94.9691534,1,forward,10.98924342,6.258795106,0,0,0,0,0,0,0
1,228.4045792,188.7482357,139.8254013,139.8251724,95.36553621,1,forward,11.96508646,6.345000935,0,0,0,0,0,0,0
1,229.8278809,186.0420513,139.3082809,139.3081284,95.09406686,1,forward,11.32520174,5.194271107,0,0,0,0,0,0,0
1,236.0601807,186.1539173,135.6595612,135.6595516,95.98716497,1,forward,12.87312776,4.894573656,0,0,0,0,0,0,0
1,254.3831635,185.8521938,135.1018143,135.1017952,91.31322503,1,forward,12.85619329,0.350170655,1,180,344,385,480,0.727896333,1
1,272.2655869,183.2702351,143.2723618,143.2721901,92.87169576,1,forward,15.27709802,-0.891949532,0,0,0,0,0,0,0
1,281.6591072,186.4120388,145.1511574,145.1510811,89.88115191,1,forward,15.94091903,-2.027152937,0,0,0,0,0,0,0
1,290.2604103,184.8762989,146.5403175,146.5402508,93.65350604,1,forward,16.56928685,-2.116706336,0,0,0,0,0,0,0
1,284.4177437,180.7385731,145.5345345,145.5344296,90.27183652,1,forward,16.67696282,-1.43533773,0,0,0,0,0,0,0
1,280.4958344,186.7635441,143.1988144,143.198719,93.37024689,1,forward,15.66181023,-1.325474597,0,0,0,0,0,0,0
1,279.8661613,187.2298908,141.6968346,141.6967392,92.66542196,1,forward,16.1899797,-0.612107931,0,0,0,0,0,0,0
1,280.6701279,186.3539028,143.3585739,143.358593,93.47013235,1,forward,15.15891897,-0.685764783,1,202,357,280,461,0.641407132,1
1,279.980011,185.2375317,146.8865967,146.8866062,93.0188179,1,forward,15.4086297,-0.70638429,0,0,0,0,0,0,0
1,281.3215256,187.1728992,141.9773102,141.9771767,94.8294878,1,forward,15.11724983,-0.231942476,0,0,0,0,0,0,0
1,281.0250473,187.1012878,141.0562897,141.056242,94.9519515,1,forward,14.78582408,-0.162336222,0,0,0,0,0,0,0
1,278.1477737,185.911417,142.7160645,142.7159786,95.03321052,1,forward,13.66957901,-0.369350948,0,0,0,0,0,0,0
1,280.3165817,184.8442554,142.9994202,142.9993343,94.89091039,1,forward,15.10825774,-0.4216327,1,132,173,252,409,0.711396217,1
1,279.4179344,186.4540672,143.074894,143.074894,94.72847581,2,forward,15.63647531,-0.929372403,0,0,0,0,0,0,0
1,279.1589165,185.785017,142.2244835,142.2243118,95.09346485,1,forward,14.40621573,0.255989604,0,0,0,0,0,0,0
1,279.7525406,183.7345791,142.8790665,142.8789997,95.15259266,1,forward,13.84249139,0.582615958,1,134,338,287,480,0.74120152,1
1,274.5510864,184.1182709,147.3961258,147.3959827,94.39308643,1,forward,14.11387355,0.233455534,0,0,0,0,0,0,0
1,291.3209724,185.9707546,126.8840981,126.8841934,92.46375561,1,forward,13.24739491,3.773021776,1,183,164,308,385,0.617860436,1
1,297.2763443,185.2599907,124.4712448,124.4715214,87.58537769,1,forward,9.230339974,2.33150124,0,0,0,0,0,0,0
1,304.3394661,185.3029633,123.3707619,123.3709431,61.76844835,1,down,-15,10,0,0,0,0,0,0,1
1,300.8099365,187.9219437,125.669632,125.6698608,64.4210279,1,down,-15,10,0,0,0,0,0,0,1
1,290.9284782,193.2909966,144.1990089,144.1983604,55.12812138,1,down,-15,10,0,0,0,0,0,0,1
1,284.8284531,185.2764416,136.4923096,136.4921951,93.4661746,2,forward,12.81190732,-2.89757163,0,0,0,0,0,0,0
1,273.2313919,184.5346928,140.1689529,140.1687813,94.09315586,1,forward,12.59919891,1.044305673,0,0,0,0,0,0,0
1,268.5556984,182.9711151,139.9903679,139.9902821,93.07773709,1,forward,13.46628956,2.043466872,0,0,0,0,0,0,0
1,266.2656593,184.8635387,137.4564171,137.4562168,94.04714108,1,forward,13.13767619,2.640086733,0,0,0,0,0,0,0
1,264.2691612,184.3199444,137.1084785,137.1085453,92.26251841,1,forward,13.56235911,2.860974945,0,0,0,0,0,0,0
1,265.8877945,185.9934425,137.867012,137.8668308,93.58789921,1,forward,14.15136387,2.450346054,0,0,0,0,0,0,0
1,268.2461929,186.047945,134.6924973,134.692297,93.61276627,1,forward,14.53398776,2.375846274,0,0,0,0,0,0,0
1,266.0025024,184.9576664,136.2942123,136.2939835,92.2146678,1,forward,14.73888513,1.159352928,0,0,0,0,0,0,0
1,266.6447067,184.1778088,140.0526428,140.0525093,93.15516949,1,forward,16.11817002,1.022272611,0,0,0,0,0,0,0
1,267.9972267,185.3529739,134.7924232,134.7923756,93.94960403,1,forward,14.70398603,1.029519717,0,0,0,0,0,0,0
1,269.1271973,188.4490299,131.5873337,131.5871716,94.53687072,1,forward,14.537732,0.864711375,0,0,0,0,0,0,0
1,276.3302803,189.1201401,128.3844185,128.384285,95.84674835,1,forward,16.26301825,0.676972038,0,0,0,0,0,0,0
1,270.959568,187.6180172,129.9175072,129.9173927,94.61920857,1,forward,16.35802895,-1.062670578,0,0,0,0,0,0,0
1,287.7647972,192.0738888,125.1418114,125.1416874,90.12644291,1,right,18.27312142,-12.90631564,0,0,0,0,0,0,1
1,317.1975136,187.7265644,117.3558617,117.3558712,72.66736031,1,down,-15,10,0,0,0,0,0,0,1
1,321.6161728,189.68894,115.1860428,115.1859283,71.01582885,1,down,-15,10,0,0,0,0,0,0,1
1,268.2807922,184.6228695,132.0156097,132.015667,92.41957664,1,forward,14.46456278,11.31842412,0,0,0,0,0,0,0
1,247.957859,187.6499748,124.7902489,124.790411,89.52641487,1,forward,15.66051714,14.17751899,0,0,0,0,0,0,0
1,243.2075119,193.3746243,117.4548721,117.4550056,93.88568401,1,left,18.03266439,16.00003165,0,0,0,0,0,0,1
1,268.5861206,176.443491,116.1447144,116.1449432,84.37696099,0,forward,17.09487203,14.83884819,0,0,0,0,0,0,0
1,266.2713432,179.1382885,126.0730553,126.0734367,88.323915,0,forward,20.21441556,9.646037047,0,0,0,0,0,0,0
1,265.7657433,210.7499599,137.4389458,137.4389362,93.29332113,0,forward,2.250228349,4.281971213,0,0,0,0,0,0,0
1,265.9413338,210.336256,146.8704414,146.87047,91.96986556,0,forward,-2.986077676,0.361121794,0,0,0,0,0,0,0
1,262.1014404,214.9461079,139.1042709,139.1043377,93.02136302,0,forward,-1.717698038,2.783679247,0,0,0,0,0,0,0
1,255.617981,220.1835823,144.2715454,144.2715168,93.8467145,0,forward,-6.169064673,3.037258615,0,0,0,0,0,0,0
1,258.3398056,220.5870438,142.9217911,142.9218006,93.64054799,0,forward,-6.520094298,3.622333433,1,263,406,378,479,0.712084413,1
1,257.9938316,220.2311611,143.6266899,143.6259556,90.93930721,0,forward,-9.299114401,4.671149573,1,258,408,375,480,0.625231385,1
1,264.584713,220.4389,132.6627541,132.662344,81.17784858,0,down,-15,10,1,276,320,394,472,0.780241728,1
0,0,0,0,0,0,0,down,-15,10,0,0,0,0,0,0,1
1,249.0950584,216.5992641,150.3971672,150.3961372,51.13992691,0,down,-15,10,1,254,291,365,446,0.605377734,1
1,250.11446,212.3227215,129.5466423,129.546175,56.44287467,1,down,-15,10,0,0,0,0,0,0,1
1,239.8649788,221.6894245,148.0681801,148.0675793,51.09904408,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
1,238.6120224,217.8578854,148.1232834,148.1224823,50.78197122,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
1,255.4528046,228.3413315,133.6161041,133.615694,67.92283654,1,down,-15,10,0,0,0,0,0,0,1
1,250.3805923,227.161274,141.9707489,141.9702816,62.83457279,1,down,-15,10,0,0,0,0,0,0,1
1,253.1730461,225.7385445,136.1788368,136.1786842,59.30503011,1,down,-15,10,0,0,0,0,0,0,1
1,252.998085,215.9150505,145.2288055,145.2279568,50.74440241,1,down,-15,10,0,0,0,0,0,0,1
1,250.8020592,222.2349644,139.1683769,139.1683388,56.66089654,1,down,-15,10,0,0,0,0,0,0,1
1,247.3456955,214.9224186,139.8379898,139.8379898,79.08783555,1,down,-15,10,0,0,0,0,0,0,1
1,249.6065521,224.4876194,139.7390747,139.7391129,88.32221627,1,down,-15,10,0,0,0,0,0,0,1
1,247.4209595,216.7450333,137.8993225,137.8993607,90.21402597,1,forward,-2.714617843,5.893083275,0,0,0,0,0,0,0
1,245.0331497,211.6074371,145.62397,145.6238937,62.76568174,1,down,-15,10,0,0,0,0,0,0,1
1,249.0556335,209.6590805,129.3750381,129.3752003,91.90214276,1,forward,3.238184566,4.264562144,0,0,0,0,0,0,0
1,246.4885521,205.6869793,142.2410393,142.2413063,91.1049962,2,forward,5.656072824,4.446520354,0,0,0,0,0,0,0
1,254.1192245,203.1399822,140.284729,140.2849388,92.94667244,1,forward,5.893360798,2.649956154,0,0,0,0,0,0,0
1,259.7657776,203.6679554,135.458374,135.4585075,94.33487654,1,forward,8.166420565,1.324468923,0,0,0,0,0,0,0
1,263.8529587,195.6249332,129.4820404,129.4821167,92.64612198,1,forward,10.91413357,0.379620364,0,0,0,0,0,0,0
1,263.3828926,189.6155548,132.1490669,132.1490479,84.43728685,1,forward,8.094698777,3.69563983,0,0,0,0,0,0,0
1,269.8061752,192.0596409,131.8713379,131.8712997,87.27360368,2,forward,7.69478452,4.72166315,0,0,0,0,0,0,0
1,264.013176,191.5476322,144.3021774,144.3021584,90.87210894,1,forward,11.11461392,1.551735607,0,0,0,0,0,0,0
1,282.6873779,181.7131805,143.4107971,143.4108067,91.82688594,1,forward,15.01261272,0.938035723,0,0,0,0,0,0,0
1,289.0954018,178.9727783,143.9075661,143.9076233,89.23622966,1,forward,17.27229021,-2.888900727,0,0,0,0,0,0,0
1,290.8110809,182.2776318,143.4653854,143.4653664,91.83448553,2,forward,17.60812054,-1.728798523,0,0,0,0,0,0,0
1,297.15168,182.1927166,143.5995483,143.5996056,93.8359797,1,forward,17.9331345,-1.44095827,0,0,0,0,0,0,0
1,304.7117805,181.8358898,147.838459,147.8382969,93.79761815,1,forward,20.12778849,-0.812030429,0,0,0,0,0,0,0
1,318.7508774,183.1846905,148.9700699,148.970089,93.68345737,1,forward,18.87365739,-1.514274074,0,0,0,0,0,0,0
1,318.8656998,184.1817284,148.6468887,148.6469078,91.06440544,1,forward,21.1962284,-2.107447456,0,0,0,0,0,0,0
1,313.2575607,180.151577,153.9351273,153.9350796,93.81905198,1,forward,18.96375642,-0.642265456,0,0,0,0,0,0,0
1,313.0203056,180.8920097,152.3916817,152.3916721,93.83975863,1,forward,18.05447095,-0.780040119,0,0,0,0,0,0,0
